17.8499126193481,18.2758746844283,18.6768440782392
18.0720459319951,18.4970243633687,18.9150695665706
18.2043925803864,18.6308738749214,19.0522150485444
18.2925494693132,18.7275579113141,19.1624155439494
18.3605896926361,18.796773153263,19.2502699476845
18.4199346171702,18.8552411192475,19.3097844212889
18.4633488140114,18.9041281960653,19.3612335057013
18.4996252630029,18.9472228886925,19.4122755347048
18.5290201718998,18.9816488670854,19.4494663720785
18.5589451812453,19.0121956978094,19.4813266763728
18.5834221708071,19.0379432123396,19.5151267966054
18.6032234751347,19.0645177644439,19.5470192991772
18.6218686538651,19.0889927364649,19.5681069284992
18.6400820444939,19.1134167018263,19.5908438481582
18.6554254762829,19.1318165698493,19.6127737980581
18.6699453812746,19.1486505786337,19.6297153475864
18.6853382866034,19.1640268435997,19.6454749342636
18.699684349353,19.1816862151622,19.6601959654025
18.7130783737344,19.1929697761203,19.6739978226721
18.7259599271242,19.2070426656793,19.6869808875554
18.7379713583229,19.2203178389742,19.6992303261165
18.7466730658846,19.2329181524464,19.7108189819525
18.7542348231345,19.2449057432848,19.7218096171629
18.7621228649136,19.2552293261178,19.7322566693506
18.7720780123893,19.2645583229382,19.7431202141301
18.7793580923285,19.2773027698511,19.7530979066736
18.7863058689454,19.2867430161959,19.7610105144307
18.7929478022839,19.2950651027792,19.7694771551998
18.7993074077582,19.3020802357869,19.7782997733527
18.8057418959386,19.3092801407951,19.7858229693525
18.8120741560273,19.316049192286,19.7935240387355
18.817802320615,19.3219773849852,19.8009392623595
18.8233467292961,19.3306267839833,19.8104149462868
18.8289720010628,19.3388676511004,19.8170461750866
18.8351551256681,19.3455252863297,19.8234588767557
18.84027494323,19.3514312723846,19.8298400716037
18.8449502813868,19.3561997609909,19.8366744022769
18.8494730807345,19.3615061048556,19.843309178525
18.8539488180233,19.3672375736519,19.8479797643072
18.8579789956339,19.3721892837233,19.852665195525
18.8627361429467,19.3769966492971,19.8580060573325
18.867363613635,19.3816672085941,19.8646802991389
18.8718624327281,19.3862079402651,19.8724089651021
18.8768342029058,19.3928864957877,19.8789260430958
18.8821007967362,19.3988966959677,19.8850567504406
18.8862879954236,19.4024867134232,19.8900014598744
18.8901630847562,19.405980047304,19.8948250560338
18.8931721624208,19.4093812567488,19.9000150067801
18.8964832119691,19.4134330946036,19.9053971723864
18.9002382507664,19.4182174202881,19.9107304707557
18.9039052435913,19.4229616215069,19.9162464370023
18.9074879058106,19.427603786055,19.9216466637993
18.9109897289596,19.4319921891044,19.926935716499
18.9137323662544,19.4351965784608,19.9321178991927
18.9163873943499,19.4383300249915,19.9371972741391
18.9189809936676,19.4413953360411,19.9421776794269
18.9215156357645,19.444395160631,19.9470627450609
18.9240820829796,19.4473320009605,19.9518559076353
18.9268547334138,19.4502082228917,19.9565604237419
18.9299635951792,19.4530260655241,19.9611793822406
18.9337294134991,19.4557876499501,19.9657157155058
18.937580726901,19.4588609265306,19.9701722097496
18.9407844079299,19.4620468548993,19.9745515145116
18.9433267457676,19.4651741844452,19.9788561513926
18.9451587399762,19.4682448768962,19.9830885221058
18.946954457832,19.4712607996089,19.9862004427625
18.9487151472584,19.4742237314475,19.9884567986392
18.9510230769028,19.4769777709176,19.9906721737
18.9535123642939,19.4798234867456,19.9928478945025
18.955959353793,19.4828111542364,19.9949852263523
18.9583653490677,19.4855783231949,19.9970853769524
18.960731596075,19.4883002448154,19.9991494997888
18.9630592863711,19.4909782680119,20.0011786972724
18.9648781544564,19.4936136838161,20.0031740236597
18.966429630895,19.4962077285999,20.0069427469664
18.9679539826982,19.4987615870767,20.0105748976851
18.9694520295046,19.501276395103,20.0136868209251
18.9709245560143,19.5037532422928,20.0168434426276
18.9723723139011,19.5060312638503,20.0195160441391
18.9737960235965,19.5078678827488,20.0221502704665
18.9751963759579,19.509674979152,20.0247329720774
18.9765740338279,19.5114533812482,20.0272532366134
18.9790756641732,19.5132038843102,20.0294660501581
18.9817046906728,19.5149272523796,20.0316472915133
18.9842990724559,19.5166242198453,20.033797776902
18.9868596633721,19.5182954929257,20.0359182922093
18.9893543358682,19.51994175106,20.0380095944453
18.991417894949,19.5215636482157,20.0400724131218
18.9929249021249,19.523161814119,20.0421074515487
18.9943783701726,19.5247368554122,20.0441153880554
18.9958112795618,19.5262893567437,20.0460968771431
18.9972241419129,19.5278198817958,20.0480525505706
18.9988998623381,19.5293289742533,20.0499830183814
19.0009470974124,19.5308171587181,20.0518888698721
19.0027732387406,19.5322849415723,20.0537706745094
19.0039470581512,19.5337328117942,20.0555048873875
19.0051047939668,19.5351612417291,20.0569750842444
19.0062468281746,19.5365706878191,20.0584266203092
19.0073735299284,19.5379615912937,20.0598599183252
